title,keywords,keywordWeights
Abbas_I_of_Persia,army,0.101
Abbas_I_of_Persia,iran,0.094
Abbasid,al,0.766
Abbasid,baghdad,0.264
Abbasid,caliphate,0.207
Abbasid,mu,0.165
Abbasid,abbas,0.145
Abbasid,arab,0.126
Abbasid,muhammad,0.114
Abbasid,power,0.102
Abbasid,authority,0.102
Abbasid,empire,0.097
Abbey,abbey,0.401
Abbey,church,0.273
Abbey,buildings,0.26
Abbey,monks,0.232
Abbey,house,0.224
Abbey,monastic,0.214
Abbey,monastery,0.211
Abbey,monasteries,0.19
Abbey,abbot,0.187
Abbey,kitchen,0.163
Abbey_Theatre,abbey,0.617
Abbey_Theatre,theatre,0.476
Abbey_Theatre,yeats,0.369
Abbey_Theatre,irish,0.168
Abbey_Theatre,gregory,0.126
Abbey_Theatre,lady,0.125
Abbey_Theatre,dublin,0.117
Abbey_Theatre,staged,0.108
Abbey_Theatre,play,0.095
Abbey_Theatre,plays,0.087
Abbot,abbot,0.83
Abbot,monks,0.245
Abbot,bishop,0.129
Abbot,title,0.102
Abbot,monastery,0.098
Abbot,episcopal,0.098
Abbot,church,0.094
Abbot,abbas,0.094
Abbot,st,0.093
Abbot,monastic,0.089
Abel_Tasman,zealand,0.257
Abel_Tasman,voyage,0.204
Abel_Tasman,ships,0.186
Abel_Tasman,australia,0.185
Abel_Tasman,new,0.175
Abel_Tasman,coast,0.172
Abel_Tasman,dutch,0.156
Abel_Tasman,map,0.155
Abel_Tasman,bay,0.15
Abel_Tasman,pacific,0.148
Aberdeen,aberdeen,0.903
Aberdeen,city,0.187
Aberdeen,scotland,0.129
Aberdeen,dee,0.077
Aberdeen,gordon,0.072
Aberdeen,street,0.071
Aberdeen,granite,0.065
Aberdeen,scottish,0.065
Aberdeen,oil,0.062
Aberdeen,north,0.052
Aberration_of_light,aberration,0.74
Aberration_of_light,observer,0.26
Aberration_of_light,star,0.219
Aberration_of_light,earth,0.169
Aberration_of_light,light,0.146
Aberration_of_light,motion,0.142
Aberration_of_light,velocity,0.134
Aberration_of_light,apparent,0.126
Aberration_of_light,position,0.123
Aberration_of_light,telescope,0.117
Aberystwyth,wales,0.598
Aberystwyth,town,0.357
Aberystwyth,welsh,0.222
Aberystwyth,railway,0.206
Aberystwyth,castle,0.198
Aberystwyth,university,0.164
Aberystwyth,hill,0.12
Aberystwyth,tourist,0.101
Aberystwyth,gauge,0.1
Aberystwyth,cambrian,0.097
Abhidhamma_Pitaka,deals,0.313
Abhidhamma_Pitaka,book,0.275
Abhidhamma_Pitaka,says,0.217
Abhidhamma_Pitaka,classifications,0.203
Abhidhamma_Pitaka,root,0.201
Abhidhamma_Pitaka,lists,0.196
Abhidhamma_Pitaka,questions,0.19
Abhidhamma_Pitaka,buddha,0.165
Abhidhamma_Pitaka,answers,0.162
Abhidhamma_Pitaka,method,0.153
Abidjan,district,0.414
Abidjan,airport,0.31
Abidjan,communes,0.243
Abidjan,city,0.234
Abidjan,ivoire,0.225
Abidjan,côte,0.193
Abidjan,port,0.167
Abidjan,unrest,0.143
Abidjan,plateau,0.137
Abidjan,security,0.119
Abkhazia,abkhazia,0.849
Abkhazia,georgian,0.371
Abkhazia,georgia,0.171
Abkhazia,russian,0.122
Abkhazia,ethnic,0.084
Abkhazia,caucasus,0.082
Abkhazia,government,0.081
Abkhazia,soviet,0.062
Abkhazia,republic,0.048
Abkhazia,census,0.048
Able_Archer_83,soviet,0.559
Able_Archer_83,nuclear,0.397
Able_Archer_83,reagan,0.297
Able_Archer_83,able,0.223
Able_Archer_83,attack,0.19
Able_Archer_83,nato,0.181
Able_Archer_83,intelligence,0.14
Able_Archer_83,strike,0.13
Able_Archer_83,pershing,0.129
Able_Archer_83,exercise,0.125
Abraham_Goldfaden,theatre,0.405
Abraham_Goldfaden,jewish,0.278
Abraham_Goldfaden,die,0.254
Abraham_Goldfaden,der,0.238
Abraham_Goldfaden,plays,0.231
Abraham_Goldfaden,bucharest,0.203
Abraham_Goldfaden,romania,0.164
Abraham_Goldfaden,play,0.143
Abraham_Goldfaden,songs,0.134
Abraham_Goldfaden,york,0.121
Abraham_Lincoln,lincoln,0.922
Abraham_Lincoln,abraham,0.125
Abraham_Lincoln,illinois,0.113
Abraham_Lincoln,slavery,0.102
Abraham_Lincoln,war,0.079
Abraham_Lincoln,union,0.07
Abraham_Lincoln,party,0.054
Abraham_Lincoln,president,0.054
Abraham_Lincoln,republican,0.054
Abraham_Lincoln,republicans,0.053
Absinthe,absinthe,0.973
Absinthe,alcohol,0.077
Absinthe,herbs,0.061
Absinthe,drink,0.047
Absinthe,czech,0.04
Absinthe,distillation,0.037
Absinthe,effects,0.036
Absinthe,switzerland,0.036
Absinthe,ban,0.033
Absinthe,sale,0.03
Absolute_zero,zero,0.579
Absolute_zero,absolute,0.397
Absolute_zero,temperature,0.323
Absolute_zero,temperatures,0.208
Absolute_zero,entropy,0.171
Absolute_zero,heat,0.162
Absolute_zero,scale,0.151
Absolute_zero,thermodynamics,0.111
Absolute_zero,cold,0.105
Absolute_zero,energy,0.103
Abstract_art,art,0.616
Abstract_art,abstract,0.444
Abstract_art,non,0.197
Abstract_art,objective,0.176
Abstract_art,decorative,0.141
Abstract_art,jackson,0.124
Abstract_art,islamic,0.111
Abstract_art,artist,0.101
Abstract_art,architecture,0.099
Abstract_art,objects,0.096
Abu_Dhabi,abu,0.793
Abu_Dhabi,al,0.218
Abu_Dhabi,city,0.213
Abu_Dhabi,sheikh,0.192
Abu_Dhabi,dubai,0.109
Abu_Dhabi,cultural,0.096
Abu_Dhabi,emirates,0.095
Abu_Dhabi,street,0.094
Abu_Dhabi,gulf,0.092
Abu_Dhabi,buildings,0.088
Abuja,nigeria,0.442
Abuja,district,0.378
Abuja,city,0.233
Abuja,territory,0.208
Abuja,capital,0.181
Abuja,vegetation,0.167
Abuja,federal,0.155
Abuja,lagos,0.14
Abuja,hotel,0.133
Abuja,zone,0.117
Acceleration,acceleration,0.646
Acceleration,mathbf,0.419
Acceleration,velocity,0.399
Acceleration,frac,0.178
Acceleration,relativity,0.15
Acceleration,mathrm,0.115
Acceleration,graph,0.101
Acceleration,direction,0.099
Acceleration,vector,0.099
Acceleration,time,0.098
Accountancy,accounting,0.708
Accountancy,certified,0.233
Accountancy,chartered,0.189
Accountancy,firms,0.179
Accountancy,fee,0.15
Accountancy,book,0.144
Accountancy,income,0.131
Accountancy,keeping,0.123
Accountancy,financial,0.117
Accountancy,ernst,0.107
Accra,ghana,0.762
Accra,buses,0.151
Accra,fort,0.132
Accra,city,0.132
Accra,african,0.12
Accra,danish,0.116
Accra,national,0.112
Accra,centre,0.105
Accra,ga,0.1
Accra,independence,0.099
Acetic_acid,acetic,0.814
Acetic_acid,acid,0.522
Acetic_acid,ch,0.116
Acetic_acid,chemical,0.055
Acetic_acid,glacial,0.054
Acetic_acid,bacteria,0.053
Acetic_acid,production,0.047
Acetic_acid,produce,0.041
Acetic_acid,reaction,0.037
Acetic_acid,carbon,0.034
Acetone,damage,0.185
Acetone,liquid,0.184
Acetone,fuel,0.181
Acetone,data,0.179
Acetone,effects,0.166
Acetone,ethanol,0.14
Acetone,agent,0.139
Acetone,dissolve,0.126
Acetone,seals,0.124
Acetone,water,0.124
Achilles,achilles,0.971
Achilles,troy,0.1
Achilles,odysseus,0.054
Achilles,island,0.053
Achilles,agamemnon,0.05
Achilles,greek,0.047
Achilles,zeus,0.04
Achilles,trojan,0.036
Achilles,temple,0.033
Achilles,son,0.032
Achilles_tendon,achilles,0.914
Achilles_tendon,leg,0.148
Achilles_tendon,lateral,0.114
Achilles_tendon,pain,0.075
Achilles_tendon,inflammation,0.065
Achilles_tendon,lower,0.063
Achilles_tendon,clinical,0.058
Achilles_tendon,muscles,0.055
Achilles_tendon,muscle,0.055
Achilles_tendon,anatomy,0.053
Acid_rain,acid,0.575
Acid_rain,rain,0.436
Acid_rain,pollution,0.239
Acid_rain,deposition,0.226
Acid_rain,ph,0.204
Acid_rain,sulfur,0.203
Acid_rain,emissions,0.177
Acid_rain,gases,0.146
Acid_rain,dioxide,0.129
Acid_rain,acidic,0.094
Acorn_Computers,acorn,0.869
Acorn_Computers,bbc,0.171
Acorn_Computers,cpu,0.151
Acorn_Computers,arm,0.15
Acorn_Computers,processor,0.123
Acorn_Computers,micro,0.112
Acorn_Computers,computer,0.111
Acorn_Computers,computers,0.096
Acorn_Computers,company,0.083
Acorn_Computers,cambridge,0.079
Actinium,ac,0.762
Actinium,mol,0.206
Actinium,isotopes,0.18
Actinium,radioactive,0.17
Actinium,atomic,0.15
Actinium,kj,0.141
Actinium,half,0.14
Actinium,fr,0.13
Actinium,uranium,0.116
Actinium,radium,0.101
Action_potential,membrane,0.509
Action_potential,potential,0.358
Action_potential,sodium,0.312
Action_potential,voltage,0.295
Action_potential,potassium,0.266
Action_potential,action,0.263
Action_potential,cell,0.262
Action_potential,channels,0.258
Action_potential,ions,0.155
Action_potential,resting,0.118
Actor,actors,0.434
Actor,actor,0.389
Actor,awards,0.31
Actor,film,0.256
Actor,theatre,0.239
Actor,actress,0.221
Actor,acting,0.168
Actor,roles,0.144
Actor,play,0.114
Actor,television,0.114
Acts_of_Union_1707,scotland,0.539
Acts_of_Union_1707,union,0.413
Acts_of_Union_1707,parliament,0.27
Acts_of_Union_1707,scottish,0.264
Acts_of_Union_1707,act,0.256
Acts_of_Union_1707,flag,0.222
Acts_of_Union_1707,england,0.201
Acts_of_Union_1707,treaty,0.198
Acts_of_Union_1707,acts,0.192
Acts_of_Union_1707,kingdom,0.086
Actuary,insurance,0.608
Actuary,financial,0.211
Actuary,risk,0.204
Actuary,liability,0.143
Actuary,profession,0.14
Actuary,life,0.128
Actuary,society,0.113
Actuary,work,0.104
Actuary,requirements,0.095
Actuary,halley,0.087
Adam_Smith,smith,0.678
Adam_Smith,economics,0.198
Adam_Smith,wealth,0.19
Adam_Smith,liberalism,0.19
Adam_Smith,adam,0.189
Adam_Smith,moral,0.158
Adam_Smith,nations,0.148
Adam_Smith,sympathy,0.124
Adam_Smith,lectures,0.119
Adam_Smith,theory,0.112
Addis_Ababa,ethiopia,0.501
Addis_Ababa,ethiopian,0.382
Addis_Ababa,emperor,0.227
Addis_Ababa,city,0.211
Addis_Ababa,palace,0.164
Addis_Ababa,cathedral,0.152
Addis_Ababa,museum,0.138
Addis_Ababa,african,0.134
Addis_Ababa,africa,0.122
Addis_Ababa,airport,0.118
Adelaide,adelaide,0.942
Adelaide,australia,0.133
Adelaide,australian,0.099
Adelaide,south,0.093
Adelaide,city,0.085
Adelaide,terrace,0.039
Adelaide,light,0.036
Adelaide,state,0.036
Adelaide,melbourne,0.035
Adelaide,government,0.034
Adenosine_triphosphate,atp,0.923
Adenosine_triphosphate,phosphate,0.136
Adenosine_triphosphate,energy,0.097
Adenosine_triphosphate,molecules,0.08
Adenosine_triphosphate,synthesis,0.078
Adenosine_triphosphate,protein,0.077
Adenosine_triphosphate,molecule,0.074
Adenosine_triphosphate,cycle,0.068
Adenosine_triphosphate,enzymes,0.068
Adenosine_triphosphate,frac,0.063
Adi_Shankara,brahman,0.379
Adi_Shankara,philosophy,0.284
Adi_Shankara,hindu,0.198
Adi_Shankara,swan,0.188
Adi_Shankara,kerala,0.182
Adi_Shankara,temple,0.172
Adi_Shankara,india,0.155
Adi_Shankara,guru,0.151
Adi_Shankara,hinduism,0.142
Adi_Shankara,tradition,0.142
Adolf_Hitler,hitler,0.921
Adolf_Hitler,adolf,0.136
Adolf_Hitler,party,0.11
Adolf_Hitler,germany,0.093
Adolf_Hitler,german,0.09
Adolf_Hitler,nazi,0.078
Adolf_Hitler,reichstag,0.071
Adolf_Hitler,munich,0.063
Adolf_Hitler,war,0.053
Adolf_Hitler,chancellor,0.051
Adriaen_van_der_Donck,van,0.61
Adriaen_van_der_Donck,der,0.559
Adriaen_van_der_Donck,dutch,0.206
Adriaen_van_der_Donck,new,0.183
Adriaen_van_der_Donck,colonists,0.16
Adriaen_van_der_Donck,amsterdam,0.16
Adriaen_van_der_Donck,colony,0.142
Adriaen_van_der_Donck,fort,0.107
Adriaen_van_der_Donck,indians,0.106
Adriaen_van_der_Donck,company,0.103
Advertising,advertising,0.895
Advertising,marketing,0.129
Advertising,public,0.099
Advertising,commercial,0.083
Advertising,regulation,0.079
Advertising,media,0.076
Advertising,messages,0.074
Advertising,billboard,0.071
Advertising,advertisements,0.071
Advertising,newspapers,0.065
Aesthetics,art,0.533
Aesthetics,aesthetics,0.45
Aesthetics,aesthetic,0.447
Aesthetics,beauty,0.245
Aesthetics,beautiful,0.133
Aesthetics,sensory,0.091
Aesthetics,design,0.085
Aesthetics,value,0.08
Aesthetics,warhol,0.072
Aesthetics,context,0.066
Afghan_Hound,afghan,0.741
Afghan_Hound,breed,0.356
Afghan_Hound,dog,0.324
Afghan_Hound,coat,0.154
Afghan_Hound,breeds,0.114
Afghan_Hound,black,0.102
Afghan_Hound,afghanistan,0.1
Afghan_Hound,clone,0.09
Afghan_Hound,obedience,0.081
Afghan_Hound,reddish,0.077
Afghanistan,afghanistan,0.774
Afghanistan,afghan,0.338
Afghanistan,shah,0.137
Afghanistan,country,0.137
Afghanistan,persian,0.118
Afghanistan,pashtun,0.105
Afghanistan,soviet,0.097
Afghanistan,pakistan,0.067
Afghanistan,islamic,0.062
Afghanistan,government,0.062
Africa,africa,0.643
Africa,african,0.365
Africa,africans,0.181
Africa,continent,0.137
Africa,congo,0.112
Africa,european,0.103
Africa,sahara,0.102
Africa,saharan,0.099
Africa,languages,0.095
Africa,bc,0.09
African_American_literature,african,0.482
African_American_literature,american,0.406
African_American_literature,literature,0.393
African_American_literature,black,0.234
African_American_literature,novel,0.204
African_American_literature,slavery,0.139
African_American_literature,writers,0.139
African_American_literature,poetry,0.127
African_American_literature,douglass,0.125
African_American_literature,americans,0.1
African_Black_Oystercatcher,plumage,0.418
African_Black_Oystercatcher,black,0.402
African_Black_Oystercatcher,adults,0.302
African_Black_Oystercatcher,african,0.289
African_Black_Oystercatcher,bonaparte,0.137
African_Black_Oystercatcher,migratory,0.134
African_Black_Oystercatcher,species,0.134
African_Black_Oystercatcher,africa,0.132
African_Black_Oystercatcher,sexes,0.131
African_Black_Oystercatcher,loud,0.126
African_Brush-tailed_Porcupine,brush,0.68
African_Brush-tailed_Porcupine,tailed,0.635
African_Brush-tailed_Porcupine,african,0.146
African_Brush-tailed_Porcupine,meat,0.103
African_Brush-tailed_Porcupine,rat,0.093
African_Brush-tailed_Porcupine,cameroon,0.086
African_Brush-tailed_Porcupine,feet,0.074
African_Brush-tailed_Porcupine,tail,0.067
African_Brush-tailed_Porcupine,like,0.052
African_Brush-tailed_Porcupine,sold,0.051
African_Buffalo,buffalo,0.781
African_Buffalo,lions,0.224
African_Buffalo,cape,0.183
African_Buffalo,african,0.168
African_Buffalo,bachelor,0.121
African_Buffalo,bull,0.107
African_Buffalo,meters,0.086
African_Buffalo,drawing,0.086
African_Buffalo,kg,0.083
African_Buffalo,killing,0.083
African_Darter,neck,0.386
African_Darter,african,0.346
African_Darter,species,0.241
African_Darter,birds,0.207
African_Darter,water,0.184
African_Darter,stripe,0.173
African_Darter,lateral,0.155
African_Darter,nests,0.155
African_Darter,lc,0.148
African_Darter,saharan,0.148
African_Great_Lakes,lakes,0.505
African_Great_Lakes,lake,0.498
African_Great_Lakes,region,0.271
African_Great_Lakes,great,0.239
African_Great_Lakes,tanganyika,0.185
African_Great_Lakes,african,0.174
African_Great_Lakes,victoria,0.117
African_Great_Lakes,malawi,0.114
African_Great_Lakes,burundi,0.113
African_Great_Lakes,rwanda,0.109
African_Grey_Hornbill,grey,0.603
African_Grey_Hornbill,chicks,0.287
African_Grey_Hornbill,african,0.273
African_Grey_Hornbill,bird,0.176
African_Grey_Hornbill,plumage,0.176
African_Grey_Hornbill,flight,0.172
African_Grey_Hornbill,birds,0.163
African_Grey_Hornbill,female,0.144
African_Grey_Hornbill,fruit,0.124
African_Grey_Hornbill,bill,0.105
African_Grey_Parrot,grey,0.605
African_Grey_Parrot,african,0.485
African_Grey_Parrot,parrot,0.357
African_Grey_Parrot,subspecies,0.169
African_Grey_Parrot,congo,0.159
African_Grey_Parrot,birds,0.153
African_Grey_Parrot,bird,0.11
African_Grey_Parrot,pets,0.11
African_Grey_Parrot,feathers,0.098
African_Grey_Parrot,pet,0.096
African_Jacana,floating,0.371
African_Jacana,african,0.306
African_Jacana,birds,0.274
African_Jacana,vegetation,0.227
African_Jacana,males,0.203
African_Jacana,claws,0.15
African_Jacana,breeds,0.136
African_Jacana,patch,0.135
African_Jacana,lc,0.131
African_Jacana,saharan,0.13
African_Penguin,penguins,0.67
African_Penguin,penguin,0.453
African_Penguin,african,0.223
African_Penguin,birds,0.133
African_Penguin,cape,0.127
African_Penguin,glands,0.108
African_Penguin,eggs,0.104
African_Penguin,beach,0.101
African_Penguin,spots,0.095
African_Penguin,species,0.086
African_Union,african,0.559
African_Union,flag,0.415
African_Union,au,0.385
African_Union,union,0.259
African_Union,africa,0.145
African_Union,sudan,0.091
African_Union,congo,0.088
African_Union,assembly,0.088
African_Union,niger,0.086
African_Union,morocco,0.078
African_Wild_Dog,dog,0.541
African_Wild_Dog,wild,0.392
African_Wild_Dog,african,0.269
African_Wild_Dog,dogs,0.234
African_Wild_Dog,hunting,0.205
African_Wild_Dog,botswana,0.168
African_Wild_Dog,species,0.139
African_Wild_Dog,prey,0.132
African_Wild_Dog,hunt,0.13
African_Wild_Dog,females,0.121
African_clawed_frog,frog,0.418
African_clawed_frog,biology,0.219
African_clawed_frog,expression,0.195
African_clawed_frog,developmental,0.195
African_clawed_frog,membrane,0.18
African_clawed_frog,genus,0.177
African_clawed_frog,proteins,0.171
African_clawed_frog,channels,0.162
African_clawed_frog,ease,0.154
African_clawed_frog,african,0.152
African_dwarf_frog,dwarf,0.512
African_dwarf_frog,frogs,0.469
African_dwarf_frog,frog,0.392
African_dwarf_frog,african,0.304
African_dwarf_frog,aquatic,0.131
African_dwarf_frog,captivity,0.125
African_dwarf_frog,meat,0.107
African_dwarf_frog,insects,0.106
African_dwarf_frog,females,0.103
African_dwarf_frog,males,0.101
African_slave_trade,slave,0.489
African_slave_trade,slaves,0.396
African_slave_trade,trade,0.376
African_slave_trade,slavery,0.31
African_slave_trade,african,0.257
African_slave_trade,africa,0.202
African_slave_trade,portuguese,0.094
African_slave_trade,european,0.093
African_slave_trade,century,0.091
African_slave_trade,abolition,0.09
Afrikaans,afrikaans,0.896
Afrikaans,dutch,0.29
Afrikaans,language,0.148
Afrikaans,speakers,0.11
Afrikaans,south,0.087
Afrikaans,africa,0.079
Afrikaans,spoken,0.07
Afrikaans,african,0.055
Afrikaans,netherlands,0.053
Afrikaans,grammar,0.05
Agamemnon,agamemnon,0.957
Agamemnon,troy,0.102
Agamemnon,achilles,0.091
Agamemnon,trojan,0.068
Agamemnon,sacrifice,0.065
Agamemnon,greek,0.056
Agamemnon,son,0.049
Agamemnon,sparta,0.041
Agamemnon,war,0.04
Agamemnon,daughter,0.037
Age_of_Enlightenment,enlightenment,0.667
Age_of_Enlightenment,philosophy,0.201
Age_of_Enlightenment,newton,0.16
Age_of_Enlightenment,philosopher,0.141
Age_of_Enlightenment,philosophers,0.125
Age_of_Enlightenment,thinking,0.109
Age_of_Enlightenment,natural,0.099
Age_of_Enlightenment,polish,0.097
Age_of_Enlightenment,state,0.088
Age_of_Enlightenment,period,0.088
Aggregator,feeds,0.3
Aggregator,rss,0.295
Aggregator,feed,0.261
Aggregator,content,0.256
Aggregator,news,0.22
Aggregator,web,0.206
Aggregator,search,0.205
Aggregator,online,0.201
Aggregator,websites,0.2
Aggregator,software,0.197
Agnosticism,god,0.446
Agnosticism,know,0.281
Agnosticism,existence,0.256
Agnosticism,russell,0.237
Agnosticism,believe,0.2
Agnosticism,am,0.16
Agnosticism,view,0.15
Agnosticism,belief,0.135
Agnosticism,atheist,0.131
Agnosticism,distinction,0.126
Agriculture,agriculture,0.375
Agriculture,agricultural,0.32
Agriculture,farming,0.227
Agriculture,wheat,0.208
Agriculture,crops,0.206
Agriculture,food,0.182
Agriculture,plants,0.158
Agriculture,corn,0.157
Agriculture,crop,0.157
Agriculture,ha,0.134
Airbus,airbus,0.869
Airbus,boeing,0.25
Airbus,bae,0.191
Airbus,aircraft,0.176
Airbus,engine,0.093
Airbus,toulouse,0.093
Airbus,jet,0.061
Airbus,ceo,0.055
Airbus,france,0.053
Airbus,share,0.048
Airbus_A380,airbus,0.564
Airbus_A380,aircraft,0.374
Airbus_A380,airlines,0.209
Airbus_A380,boeing,0.192
Airbus_A380,flight,0.16
Airbus_A380,singapore,0.16
Airbus_A380,emirates,0.126
Airbus_A380,cabin,0.126
Airbus_A380,ft,0.125
Airbus_A380,test,0.106
Aircraft,aircraft,0.771
Aircraft,lift,0.217
Aircraft,engine,0.18
Aircraft,air,0.168
Aircraft,balloons,0.14
Aircraft,powered,0.134
Aircraft,wing,0.131
Aircraft,aviation,0.125
Aircraft,engines,0.101
Aircraft,airships,0.093
Aircraft_carrier,aircraft,0.583
Aircraft_carrier,carriers,0.463
Aircraft_carrier,carrier,0.433
Aircraft_carrier,deck,0.218
Aircraft_carrier,hms,0.155
Aircraft_carrier,uss,0.152
Aircraft_carrier,navy,0.145
Aircraft_carrier,ship,0.09
Aircraft_carrier,ships,0.084
Aircraft_carrier,landing,0.078
Airship,airships,0.652
Airship,airship,0.646
Airship,rigid,0.123
Airship,uss,0.105
Airship,balloons,0.081
Airship,air,0.073
Airship,flight,0.071
Airship,aircraft,0.069
Airship,lift,0.068
Airship,navy,0.062
Ajax_%28programming%29,web,0.45
Ajax_%28programming%29,server,0.391
Ajax_%28programming%29,microsoft,0.315
Ajax_%28programming%29,remote,0.243
Ajax_%28programming%29,client,0.228
Ajax_%28programming%29,object,0.182
Ajax_%28programming%29,html,0.155
Ajax_%28programming%29,page,0.155
Ajax_%28programming%29,technologies,0.149
Ajax_%28programming%29,techniques,0.143
Akbar,akbar,0.93
Akbar,mughal,0.155
Akbar,khan,0.137
Akbar,shah,0.101
Akbar,delhi,0.076
Akbar,hindu,0.062
Akbar,empire,0.053
Akbar,hindus,0.047
Akbar,emperor,0.044
Akbar,muslims,0.043
Akhenaten,pharaoh,0.416
Akhenaten,reign,0.29
Akhenaten,egyptian,0.274
Akhenaten,egypt,0.208
Akhenaten,isbn,0.18
Akhenaten,iv,0.16
Akhenaten,ra,0.156
Akhenaten,thebes,0.149
Akhenaten,bc,0.132
Akhenaten,year,0.131
Akira_Kurosawa,films,0.393
Akira_Kurosawa,film,0.393
Akira_Kurosawa,japanese,0.257
Akira_Kurosawa,aka,0.224
Akira_Kurosawa,director,0.17
Akira_Kurosawa,tokyo,0.144
Akira_Kurosawa,cinema,0.117
Akira_Kurosawa,ran,0.116
Akira_Kurosawa,throne,0.115
Akira_Kurosawa,dreams,0.101
Akkadian_Empire,bc,0.357
Akkadian_Empire,sin,0.352
Akkadian_Empire,empire,0.296
Akkadian_Empire,sumerian,0.281
Akkadian_Empire,semitic,0.229
Akkadian_Empire,mesopotamia,0.228
Akkadian_Empire,king,0.173
Akkadian_Empire,kings,0.164
Akkadian_Empire,babylon,0.154
Akkadian_Empire,babylonian,0.102
Akrotiri_and_Dhekelia,cyprus,0.582
Akrotiri_and_Dhekelia,bases,0.46
Akrotiri_and_Dhekelia,british,0.252
Akrotiri_and_Dhekelia,sovereign,0.244
Akrotiri_and_Dhekelia,base,0.213
Akrotiri_and_Dhekelia,areas,0.15
Akrotiri_and_Dhekelia,administrator,0.134
Akrotiri_and_Dhekelia,overseas,0.125
Akrotiri_and_Dhekelia,turkish,0.112
Akrotiri_and_Dhekelia,military,0.1
Aksumite_currency,coins,0.778
Aksumite_currency,coin,0.325
Aksumite_currency,gold,0.211
Aksumite_currency,king,0.19
Aksumite_currency,silver,0.141
Aksumite_currency,ge,0.14
Aksumite_currency,coinage,0.13
Aksumite_currency,grams,0.102
Aksumite_currency,bronze,0.078
Aksumite_currency,weight,0.074
Al_Jazeera,jazeera,0.834
Al_Jazeera,al,0.449
Al_Jazeera,news,0.074
Al_Jazeera,iraq,0.068
Al_Jazeera,arabic,0.068
Al_Jazeera,channel,0.067
Al_Jazeera,qatar,0.062
Al_Jazeera,iraqi,0.056
Al_Jazeera,broadcast,0.056
Al_Jazeera,bbc,0.048
Alamosaurus,cretaceous,0.336
Alamosaurus,dinosaur,0.28
Alamosaurus,texas,0.265
Alamosaurus,utah,0.205
Alamosaurus,specimen,0.204
